"","Project","Region","Sample_ID","Year","Month","Day","Time","Time_Zone","Site","Zone","Replicate","Depth_cm","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"635","COMPASS: Synoptic","CB","SWH_202306_TR_LYSA_10CM",2023,6,21,NA,NA,"SWH","TR","A",10,67.0826,2.0924,NA,NA,1176.5244,33.1883,NA,NA,2.126,NA,NA,""
"636","COMPASS: Synoptic","CB","SWH_202306_TR_LYSA_20CM",2023,6,21,NA,NA,"SWH","TR","A",20,2.7475,0.0857,NA,NA,885.1249,24.9683,NA,NA,1.5994,NA,NA,""
"637","COMPASS: Synoptic","CB","SWH_202306_TR_LYSA_45CM",2023,6,21,NA,NA,"SWH","TR","A",45,0,0,NA,NA,578.6957,16.3243,NA,NA,1.0457,NA,NA,""
"638","COMPASS: Synoptic","CB","SWH_202306_TR_LYSB_10CM",2023,6,21,NA,NA,"SWH","TR","B",10,181.8555,5.6723,NA,NA,1490.4256,42.043,NA,NA,2.6932,NA,NA,""
"639","COMPASS: Synoptic","CB","SWH_202306_TR_LYSB_20CM",2023,6,21,NA,NA,"SWH","TR","B",20,53.5791,1.6712,NA,NA,1195.2704,33.7171,NA,NA,2.1599,NA,NA,""
"640","COMPASS: Synoptic","CB","SWH_202306_TR_LYSB_45CM",2023,6,21,NA,NA,"SWH","TR","B",45,0.5601,0.0175,NA,NA,768.6828,21.6836,NA,NA,1.389,NA,NA,""
"641","COMPASS: Synoptic","CB","SWH_202306_TR_LYSC_10CM",2023,6,21,NA,NA,"SWH","TR","C",10,205.1024,6.3975,NA,NA,1638.4734,46.2193,NA,NA,2.9607,NA,NA,""
"642","COMPASS: Synoptic","CB","GCW_202306_TR_LYSA_45CM",2023,6,28,NA,NA,"GCW","TR","A",45,13.7418,0.4286,NA,NA,3.0212,0.0852,NA,NA,0.0055,NA,NA,""
"643","COMPASS: Synoptic","CB","SWH_202306_TR_LYSC_20CM",2023,6,21,NA,NA,"SWH","TR","C",20,152.7607,4.7648,NA,NA,1461.9685,41.2403,NA,NA,2.6418,NA,NA,""
"644","COMPASS: Synoptic","CB","SWH_202306_TR_LYSC_45CM",2023,6,21,NA,NA,"SWH","TR","C",45,2.5053,0.0781,NA,NA,625.0734,17.6325,NA,NA,1.1295,NA,NA,""
"645","COMPASS: Synoptic","CB","GWI_202306_UP_LYSA_10CM",2023,6,22,NA,NA,"GWI","UP","A",10,584.8446,18.2422,NA,NA,4370.4775,123.2857,NA,NA,7.8975,NA,NA,""
"646","COMPASS: Synoptic","CB","GWI_202306_UP_LYSA_20CM",2023,6,22,NA,NA,"GWI","UP","A",20,717.6001,22.383,NA,NA,5435.1048,153.3175,NA,NA,9.8213,NA,NA,""
"647","COMPASS: Synoptic","CB","GWI_202306_UP_LYSA_45CM",2023,6,22,NA,NA,"GWI","UP","A",45,672.3196,20.9707,NA,NA,5408.139,152.5568,NA,NA,9.7725,NA,NA,""
"648","COMPASS: Synoptic","CB","GWI_202306_UP_LYSB_10CM",2023,6,22,NA,NA,"GWI","UP","B",10,267.5522,8.3454,NA,NA,2035.2314,57.4113,NA,NA,3.6777,NA,NA,""
"649","COMPASS: Synoptic","CB","GWI_202306_UP_LYSB_20CM",2023,6,22,NA,NA,"GWI","UP","B",20,409.2282,12.7644,NA,NA,3182.6537,89.7787,NA,NA,5.7511,NA,NA,""
"650","COMPASS: Synoptic","CB","GWI_202306_UP_LYSB_45CM",2023,6,22,NA,NA,"GWI","UP","B",45,627.1934,19.5631,NA,NA,5049.8423,142.4497,NA,NA,9.1251,NA,NA,""
"651","COMPASS: Synoptic","CB","GWI_202306_UP_LYSC_10CM",2023,6,22,NA,NA,"GWI","UP","C",10,801.4295,24.9978,NA,NA,5746.6384,162.1055,NA,NA,10.3842,NA,NA,""
"652","COMPASS: Synoptic","CB","GWI_202306_UP_LYSC_20CM",2023,6,22,NA,NA,"GWI","UP","C",20,660.1095,20.5898,NA,NA,5382.3055,151.8281,NA,NA,9.7259,NA,NA,""
"653","COMPASS: Synoptic","CB","GCW_202306_TR_LYSB_10CM",2023,6,28,NA,NA,"GCW","TR","B",10,14.8488,0.4632,NA,NA,152.4712,4.301,NA,NA,0.2755,NA,NA,""
"654","COMPASS: Synoptic","CB","GWI_202306_UP_LYSC_45CM",2023,6,22,NA,NA,"GWI","UP","C",45,717.0423,22.3656,NA,NA,5637.3548,159.0227,NA,NA,10.1867,NA,NA,""
"655","COMPASS: Synoptic","CB","GWI_202306_TR_LYSA_10CM",2023,6,22,NA,NA,"GWI","TR","A",10,804.1254,25.0819,NA,NA,8506.098,239.9463,NA,NA,15.3705,NA,NA,""
"656","COMPASS: Synoptic","CB","GWI_202306_TR_LYSA_20CM",2023,6,22,NA,NA,"GWI","TR","A",20,889.0632,27.7312,NA,NA,8345.043,235.4032,NA,NA,15.0795,NA,NA,""
"657","COMPASS: Synoptic","CB","GWI_202306_TR_LYSA_45CM",2023,6,22,NA,NA,"GWI","TR","A",45,850.8908,26.5406,NA,NA,9214.8158,259.9384,NA,NA,16.6512,NA,NA,""
"658","COMPASS: Synoptic","CB","GWI_202306_TR_LYSB_10CM",2023,6,22,NA,NA,"GWI","TR","B",10,1259.0005,39.2701,NA,NA,9609.3805,271.0686,NA,NA,17.3642,NA,NA,""
"659","COMPASS: Synoptic","CB","GWI_202306_TR_LYSB_20CM",2023,6,22,NA,NA,"GWI","TR","B",20,434.7335,13.56,NA,NA,7953.2029,224.3499,NA,NA,14.3715,NA,NA,""
"660","COMPASS: Synoptic","CB","GWI_202306_TR_LYSB_45CM",2023,6,22,NA,NA,"GWI","TR","B",45,1086.0915,33.8768,NA,NA,8584.6174,242.1613,NA,NA,15.5124,NA,NA,""
"661","COMPASS: Synoptic","CB","GWI_202306_TR_LYSC_10CM",2023,6,22,NA,NA,"GWI","TR","C",10,1194.5508,37.2599,NA,NA,8912.3638,251.4066,NA,NA,16.1047,NA,NA,""
"662","COMPASS: Synoptic","CB","GWI_202306_TR_LYSC_20CM",2023,6,22,NA,NA,"GWI","TR","C",20,1006.7912,31.4033,NA,NA,8949.3259,252.4492,NA,NA,16.1715,NA,NA,""
"663","COMPASS: Synoptic","CB","GWI_202306_TR_LYSC_45CM",2023,6,22,NA,NA,"GWI","TR","C",45,1235.9156,38.5501,NA,NA,9466.1522,267.0283,NA,NA,17.1054,NA,NA,""
"664","COMPASS: Synoptic","CB","GCW_202306_UP_LYSA_20CM",2023,6,28,NA,NA,"GCW","UP","A",20,8.3626,0.2608,NA,NA,1.2711,0.0359,NA,NA,0.0023,NA,NA,""
"665","COMPASS: Synoptic","CB","GCW_202306_TR_LYSC_20CM",2023,6,28,NA,NA,"GCW","TR","C",20,6.5457,0.2042,NA,NA,62.1675,1.7537,NA,NA,0.1124,NA,NA,""
"666","COMPASS: Synoptic","CB","SWH_202306_TR_LYSB_10CM",2023,6,21,NA,NA,"SWH","TR","B",10,21.1419,0.6594,NA,NA,621.7679,17.5393,NA,NA,1.1236,NA,NA,""
"667","COMPASS: Synoptic","CB","SWH_202306_TR_LYSB_20CM",2023,6,21,NA,NA,"SWH","TR","B",20,0,0,NA,NA,640.1021,18.0565,NA,NA,1.1567,NA,NA,""
"668","COMPASS: Synoptic","CB","SWH_202306_TR_LYSB_45CM",2023,6,21,NA,NA,"SWH","TR","B",45,0,0,NA,NA,791.2957,22.3215,NA,NA,1.4299,NA,NA,""
"669","COMPASS: Synoptic","CB","SWH_202306_TR_LYSC_10CM",2023,6,21,NA,NA,"SWH","TR","C",10,46.0312,1.4358,NA,NA,732.785,20.6709,NA,NA,1.3242,NA,NA,""
"670","COMPASS: Synoptic","CB","SWH_202306_TR_LYSC_20CM",2023,6,21,NA,NA,"SWH","TR","C",20,21.7021,0.6769,NA,NA,677.3523,19.1073,NA,NA,1.224,NA,NA,""
"671","COMPASS: Synoptic","CB","SWH_202306_TR_LYSC_45CM",2023,6,21,NA,NA,"SWH","TR","C",45,1.0057,0.0314,NA,NA,761.6329,21.4847,NA,NA,1.3763,NA,NA,""
"672","COMPASS: Synoptic","CB","SWH_202306_WC_LYSA_10CM",2023,6,21,NA,NA,"SWH","WC","A",10,0,0,NA,NA,1007.2101,28.4121,NA,NA,1.8201,NA,NA,""
"673","COMPASS: Synoptic","CB","SWH_202306_WC_LYSA_20CM",2023,6,21,NA,NA,"SWH","WC","A",20,0,0,NA,NA,865.3286,24.4098,NA,NA,1.5637,NA,NA,""
"674","COMPASS: Synoptic","CB","SWH_202306_WC_LYSA_45CM",2023,6,21,NA,NA,"SWH","WC","A",45,0,0,NA,NA,769.4657,21.7057,NA,NA,1.3905,NA,NA,""
"675","COMPASS: Synoptic","CB","SWH_202306_WC_LYSB_10CM",2023,6,21,NA,NA,"SWH","WC","B",10,0,0,NA,NA,1128.7562,31.8408,NA,NA,2.0397,NA,NA,""
"676","COMPASS: Synoptic","CB","GCW_202306_TR_LYSC_45CM",2023,6,28,NA,NA,"GCW","TR","C",45,20.0613,0.6257,NA,NA,4.7001,0.1326,NA,NA,0.0085,NA,NA,""
"677","COMPASS: Synoptic","CB","SWH_202306_WC_LYSB_20CM",2023,6,21,NA,NA,"SWH","WC","B",20,0.5574,0.0174,NA,NA,923.2323,26.0432,NA,NA,1.6683,NA,NA,""
"678","COMPASS: Synoptic","CB","SWH_202306_WC_LYSB_45CM",2023,6,21,NA,NA,"SWH","WC","B",45,1.4819,0.0462,NA,NA,601.9171,16.9793,NA,NA,1.0877,NA,NA,""
"679","COMPASS: Synoptic","CB","SWH_202306_WC_LYSC_10CM",2023,6,21,NA,NA,"SWH","WC","C",10,0.9262,0.0289,NA,NA,977.3282,27.5692,NA,NA,1.7661,NA,NA,""
"680","COMPASS: Synoptic","CB","SWH_202306_WC_LYSC_20CM",2023,6,21,NA,NA,"SWH","WC","C",20,0,0,NA,NA,831.7407,23.4624,NA,NA,1.503,NA,NA,""
"681","COMPASS: Synoptic","CB","SWH_202306_WC_LYSC_45CM",2023,6,21,NA,NA,"SWH","WC","C",45,0,0,NA,NA,743.573,20.9753,NA,NA,1.3437,NA,NA,""
"682","COMPASS: Synoptic","CB","SWH_202306_SW_A",2023,6,21,NA,NA,"SWH","SW","A",0,85.8469,2.6777,NA,NA,714.6382,20.159,NA,NA,1.2914,NA,NA,""
"683","COMPASS: Synoptic","CB","SWH_202306_SW_B",2023,6,21,NA,NA,"SWH","SW","B",0,86.9593,2.7124,NA,NA,720.9228,20.3363,NA,NA,1.3027,NA,NA,""
"684","COMPASS: Synoptic","CB","SWH_202306_SW_C",2023,6,21,NA,NA,"SWH","SW","C",0,88.3412,2.7555,NA,NA,729.5476,20.5796,NA,NA,1.3183,NA,NA,""
"685","COMPASS: Synoptic","CB","GCW_202306_WC_LYSA_10CM",2023,6,27,NA,NA,"GCW","WC","A",10,444.4554,13.8632,NA,NA,5599.8937,157.966,NA,NA,10.119,NA,NA,""
"686","COMPASS: Synoptic","CB","GCW_202306_WC_LYSA_20CM",2023,6,27,NA,NA,"GCW","WC","A",20,408.8772,12.7535,NA,NA,5166.5243,145.7412,NA,NA,9.3359,NA,NA,""
"687","COMPASS: Synoptic","CB","GCW_202306_WC_LYSA_45CM",2023,6,27,NA,NA,"GCW","WC","A",45,273.6038,8.5341,NA,NA,5203.021,146.7707,NA,NA,9.4019,NA,NA,""
"688","COMPASS: Synoptic","CB","GCW_202306_WC_LYSB_10CM",2023,6,27,NA,NA,"GCW","WC","B",10,336.2202,10.4872,NA,NA,5022.2283,141.6708,NA,NA,9.0752,NA,NA,""
"689","COMPASS: Synoptic","CB","GCW_202306_WC_LYSB_20CM",2023,6,27,NA,NA,"GCW","WC","B",20,355.1234,11.0768,NA,NA,4711.7524,132.9126,NA,NA,8.5142,NA,NA,""
"690","COMPASS: Synoptic","CB","GCW_202306_WC_LYSC_10CM",2023,6,27,NA,NA,"GCW","WC","C",10,485.2825,15.1367,NA,NA,6280.7542,177.1722,NA,NA,11.3493,NA,NA,""
"691","COMPASS: Synoptic","CB","GCW_202306_WC_LYSB_45CM",2023,6,27,NA,NA,"GCW","WC","B",45,302.9565,9.4497,NA,NA,4733.9492,133.5388,NA,NA,8.5543,NA,NA,""
"692","COMPASS: Synoptic","CB","GCW_202306_WC_LYSC_20CM",2023,6,27,NA,NA,"GCW","WC","C",20,573.0091,17.873,NA,NA,5600.293,157.9772,NA,NA,10.1198,NA,NA,""
"693","COMPASS: Synoptic","CB","GCW_202306_UP_LYSB_10CM",2023,6,28,NA,NA,"GCW","UP","B",10,11.7348,0.366,NA,NA,0.5334,0.015,NA,NA,0.001,NA,NA,""
"694","COMPASS: Synoptic","CB","GCW_202306_WC_LYSC_45CM",2023,6,27,NA,NA,"GCW","WC","C",45,513.9643,16.0313,NA,NA,5010.2501,141.3329,NA,NA,9.0535,NA,NA,""
"695","COMPASS: Synoptic","CB","GCW_202306_SW_A",2023,6,27,NA,NA,"GCW","SW","A",0,620.4881,19.354,NA,NA,4653.4305,131.2674,NA,NA,8.4088,NA,NA,""
"696","COMPASS: Synoptic","CB","GCW_202306_SW_B",2023,6,27,NA,NA,"GCW","SW","B",0,613.9951,19.1514,NA,NA,4614.727,130.1757,NA,NA,8.3388,NA,NA,""
"697","COMPASS: Synoptic","CB","GCW_202306_SW_C",2023,6,27,NA,NA,"GCW","SW","C",0,616.93,19.243,NA,NA,4641.0413,130.9179,NA,NA,8.3864,NA,NA,""
"698","COMPASS: Synoptic","CB","MSM_202306_UP_LYSA_45CM",2023,6,29,NA,NA,"MSM","UP","A",45,128.0668,3.9946,NA,NA,2204.6211,62.1896,NA,NA,3.9838,NA,NA,""
"699","COMPASS: Synoptic","CB","MSM_202306_UP_LYSB_10CM",2023,6,29,NA,NA,"MSM","UP","B",10,57.9909,1.8088,NA,NA,492.1021,13.8816,NA,NA,0.8893,NA,NA,""
"700","COMPASS: Synoptic","CB","MSM_202306_UP_LYSB_45CM",2023,6,29,NA,NA,"MSM","UP","B",45,140.805,4.3919,NA,NA,1436.2257,40.5141,NA,NA,2.5953,NA,NA,""
"701","COMPASS: Synoptic","CB","MSM_202306_UP_LYSC_10CM",2023,6,29,NA,NA,"MSM","UP","C",10,94.5152,2.9481,NA,NA,841.9324,23.7499,NA,NA,1.5214,NA,NA,""
"702","COMPASS: Synoptic","CB","MSM_202306_UP_LYSC_20CM",2023,6,29,NA,NA,"MSM","UP","C",20,124.2031,3.8741,NA,NA,1196.7131,33.7578,NA,NA,2.1625,NA,NA,""
"703","COMPASS: Synoptic","CB","MSM_202306_UP_LYSC_45CM",2023,6,29,NA,NA,"MSM","UP","C",45,170.1827,5.3083,NA,NA,1911.9427,53.9335,NA,NA,3.4549,NA,NA,""
"704","COMPASS: Synoptic","CB","GCW_202306_UP_LYSB_20CM",2023,6,28,NA,NA,"GCW","UP","B",20,8.9804,0.2801,NA,NA,0.2149,0.0061,NA,NA,4e-04,NA,NA,""
"705","COMPASS: Synoptic","CB","MSM_202306_TR_LYSA_10CM",2023,6,29,NA,NA,"MSM","TR","A",10,822.3254,25.6496,NA,NA,7165.7425,202.1366,NA,NA,12.9485,NA,NA,""
"706","COMPASS: Synoptic","CB","MSM_202306_TR_LYSA_20CM",2023,6,29,NA,NA,"MSM","TR","A",20,537.0032,16.7499,NA,NA,4438.2738,125.1981,NA,NA,8.02,NA,NA,""
"707","COMPASS: Synoptic","CB","MSM_202306_TR_LYSA_45CM",2023,6,29,NA,NA,"MSM","TR","A",45,477.5338,14.895,NA,NA,3710.2537,104.6616,NA,NA,6.7045,NA,NA,""
"708","COMPASS: Synoptic","CB","MSM_202306_TR_LYSB_10CM",2023,6,29,NA,NA,"MSM","TR","B",10,837.6044,26.1262,NA,NA,7678.4516,216.5995,NA,NA,13.875,NA,NA,""
"709","COMPASS: Synoptic","CB","MSM_202306_TR_LYSB_20CM",2023,6,29,NA,NA,"MSM","TR","B",20,493.7298,15.4002,NA,NA,5537.9056,156.2174,NA,NA,10.007,NA,NA,""
"710","COMPASS: Synoptic","CB","MSM_202306_TR_LYSB_45CM",2023,6,29,NA,NA,"MSM","TR","B",45,492.8967,15.3742,NA,NA,4249.1106,119.8621,NA,NA,7.6782,NA,NA,""
"711","COMPASS: Synoptic","CB","MSM_202306_TR_LYSC_10CM",2023,6,29,NA,NA,"MSM","TR","C",10,776.5446,24.2216,NA,NA,7197.2888,203.0265,NA,NA,13.0055,NA,NA,""
"712","COMPASS: Synoptic","CB","MSM_202306_TR_LYSC_20CM",2023,6,29,NA,NA,"MSM","TR","C",20,368.389,11.4906,NA,NA,4824.7179,136.0992,NA,NA,8.7183,NA,NA,""
"713","COMPASS: Synoptic","CB","MSM_202306_TR_LYSC_45CM",2023,6,29,NA,NA,"MSM","TR","C",45,327.1966,10.2058,NA,NA,3958.2935,111.6585,NA,NA,7.1527,NA,NA,""
"714","COMPASS: Synoptic","CB","MSM_202306_WC_LYSA_10CM",2023,6,29,NA,NA,"MSM","WC","A",10,1063.2926,33.1657,NA,NA,8852.7983,249.7263,NA,NA,15.997,NA,NA,""
"715","COMPASS: Synoptic","CB","GCW_202306_UP_LYSC_20CM",2023,6,28,NA,NA,"GCW","UP","C",20,5.653,0.1763,NA,NA,0.1476,0.0042,NA,NA,3e-04,NA,NA,""
"716","COMPASS: Synoptic","CB","MSM_202306_WC_LYSA_20CM",2023,6,29,NA,NA,"MSM","WC","A",20,967.6514,30.1825,NA,NA,8406.7476,237.1438,NA,NA,15.191,NA,NA,""
"717","COMPASS: Synoptic","CB","MSM_202306_WC_LYSA_45CM",2023,6,29,NA,NA,"MSM","WC","A",45,74.3475,2.319,NA,NA,7910.6792,223.1503,NA,NA,14.2946,NA,NA,""
"718","COMPASS: Synoptic","CB","MSM_202306_WC_LYSB_10CM",2023,6,29,NA,NA,"MSM","WC","B",10,620.7032,19.3607,NA,NA,8868.6968,250.1748,NA,NA,16.0258,NA,NA,""
"719","COMPASS: Synoptic","CB","MSM_202306_WC_LYSB_20CM",2023,6,29,NA,NA,"MSM","WC","B",20,706.9865,22.052,NA,NA,8426.7097,237.7069,NA,NA,15.2271,NA,NA,""
"720","COMPASS: Synoptic","CB","MSM_202306_WC_LYSB_45CM",2023,6,29,NA,NA,"MSM","WC","B",45,162.6276,5.0726,NA,NA,7977.7014,225.0409,NA,NA,14.4157,NA,NA,""
"721","COMPASS: Synoptic","CB","MSM_202306_WC_LYSC_10CM",2023,6,29,NA,NA,"MSM","WC","C",10,688.9171,21.4884,NA,NA,8350.8593,235.5673,NA,NA,15.09,NA,NA,""
"722","COMPASS: Synoptic","CB","MSM_202307_WC_LYSC_20CM",2023,7,13,NA,NA,"MSM","WC","C",20,650.2437,20.2821,NA,NA,7739.8836,218.3324,NA,NA,13.986,NA,NA,""
"723","COMPASS: Synoptic","CB","MSM_202306_WC_LYSC_45CM",2023,6,29,NA,NA,"MSM","WC","C",45,66.2836,2.0675,NA,NA,7548.069,212.9216,NA,NA,13.6394,NA,NA,""
"724","COMPASS: Synoptic","CB","MSM_202306_SW_A",2023,6,29,NA,NA,"MSM","SW","A",0,1161.0182,36.2139,NA,NA,8591.1575,242.3458,NA,NA,15.5242,NA,NA,""
"725","COMPASS: Synoptic","CB","MSM_202306_SW_B",2023,6,29,NA,NA,"MSM","SW","B",0,1152.6563,35.9531,NA,NA,8538.0343,240.8472,NA,NA,15.4283,NA,NA,""
"726","COMPASS: Synoptic","CB","GCW_202306_TR_LYSA_20CM",2023,6,28,NA,NA,"GCW","TR","A",20,8.8034,0.2746,NA,NA,62.6102,1.7662,NA,NA,0.1132,NA,NA,""
"727","COMPASS: Synoptic","CB","MSM_202306_SW_C",2023,6,29,NA,NA,"MSM","SW","C",0,720.7318,22.4807,NA,NA,5305.9974,149.6755,NA,NA,9.588,NA,NA,""
"728","COMPASS: Synoptic","CB","GWI_202306_UP_LYSA_10CM",2023,6,22,NA,NA,"GWI","UP","A",10,453.396,14.1421,NA,NA,3165.553,89.2963,NA,NA,5.7202,NA,NA,""
"729","COMPASS: Synoptic","CB","GWI_202306_UP_LYSA_20CM",2023,6,22,NA,NA,"GWI","UP","A",20,606.416,18.915,NA,NA,4280.9278,120.7596,NA,NA,7.7357,NA,NA,""
"730","COMPASS: Synoptic","CB","GWI_202306_UP_LYSA_45CM",2023,6,22,NA,NA,"GWI","UP","A",45,604.4219,18.8528,NA,NA,4875.5539,137.5333,NA,NA,8.8102,NA,NA,""
"731","COMPASS: Synoptic","CB","GWI_202306_UP_LYSB_10CM",2023,6,22,NA,NA,"GWI","UP","B",10,170.0541,5.3042,NA,NA,1265.7263,35.7046,NA,NA,2.2872,NA,NA,""
"732","COMPASS: Synoptic","CB","GWI_202306_UP_LYSB_20CM",2023,6,22,NA,NA,"GWI","UP","B",20,385.0371,12.0099,NA,NA,2883.0102,81.3261,NA,NA,5.2096,NA,NA,""
"733","COMPASS: Synoptic","CB","GWI_202306_UP_LYSC_10CM",2023,6,22,NA,NA,"GWI","UP","C",10,682.3363,21.2831,NA,NA,4840.3851,136.5412,NA,NA,8.7466,NA,NA,""
"734","COMPASS: Synoptic","CB","GWI_202306_UP_LYSC_20CM",2023,6,22,NA,NA,"GWI","UP","C",20,563.9504,17.5905,NA,NA,4585.8661,129.3615,NA,NA,8.2867,NA,NA,""
"735","COMPASS: Synoptic","CB","GWI_202306_UP_LYSC_45CM",2023,6,22,NA,NA,"GWI","UP","C",45,627.6117,19.5762,NA,NA,4700.6201,132.5986,NA,NA,8.494,NA,NA,""
"736","COMPASS: Synoptic","CB","GWI_202306_TR_LYSA_10CM",2023,6,22,NA,NA,"GWI","TR","A",10,753.0785,23.4897,NA,NA,8324.2697,234.8172,NA,NA,15.042,NA,NA,""
"737","COMPASS: Synoptic","CB","GCW_202306_TR_LYSA_45CM",2023,6,28,NA,NA,"GCW","TR","A",45,18.6434,0.5815,NA,NA,4.8013,0.1354,NA,NA,0.0087,NA,NA,""
"738","COMPASS: Synoptic","CB","GWI_202306_TR_LYSA_20CM",2023,6,22,NA,NA,"GWI","TR","A",20,830.2435,25.8966,NA,NA,8667.9821,244.5129,NA,NA,15.6631,NA,NA,""
"739","COMPASS: Synoptic","CB","GWI_202306_TR_LYSA_45CM",2023,6,22,NA,NA,"GWI","TR","A",45,771.5374,24.0654,NA,NA,8474.4743,239.0543,NA,NA,15.3134,NA,NA,""
"740","COMPASS: Synoptic","CB","GWI_202306_TR_LYSB_10CM",2023,6,22,NA,NA,"GWI","TR","B",10,861.392,26.8681,NA,NA,6751.7466,190.4583,NA,NA,12.2004,NA,NA,""
"741","COMPASS: Synoptic","CB","GWI_202306_TR_LYSB_20CM",2023,6,22,NA,NA,"GWI","TR","B",20,359.7055,11.2198,NA,NA,7629.7358,215.2253,NA,NA,13.787,NA,NA,""
"742","COMPASS: Synoptic","CB","GWI_202306_TR_LYSB_45CM",2023,6,22,NA,NA,"GWI","TR","B",45,935.8254,29.1898,NA,NA,7640.9459,215.5415,NA,NA,13.8072,NA,NA,""
"743","COMPASS: Synoptic","CB","GWI_202306_TR_LYSC_10CM",2023,6,22,NA,NA,"GWI","TR","C",10,542.0541,16.9075,NA,NA,4812.0547,135.742,NA,NA,8.6954,NA,NA,""
"744","COMPASS: Synoptic","CB","GWI_202306_TR_LYSC_20CM",2023,6,22,NA,NA,"GWI","TR","C",20,879.656,27.4378,NA,NA,8002.9607,225.7535,NA,NA,14.4614,NA,NA,""
"745","COMPASS: Synoptic","CB","GWI_202306_TR_LYSC_45CM",2023,6,22,NA,NA,"GWI","TR","C",45,1050.3611,32.7624,NA,NA,8192.4573,231.0989,NA,NA,14.8038,NA,NA,""
"746","COMPASS: Synoptic","CB","GWI_202306_WC_LYSA_10CM",2023,6,22,NA,NA,"GWI","WC","A",10,686.7787,21.4217,NA,NA,9522.7318,268.6243,NA,NA,17.2076,NA,NA,""
"747","COMPASS: Synoptic","CB","GWI_202306_WC_LYSA_20CM",2023,6,22,NA,NA,"GWI","WC","A",20,1081.0056,33.7182,NA,NA,10415.003,293.7942,NA,NA,18.8199,NA,NA,""
"748","COMPASS: Synoptic","CB","GCW_202306_TR_LYSB_10CM",2023,6,28,NA,NA,"GCW","TR","B",10,16.6885,0.5205,NA,NA,117.9954,3.3285,NA,NA,0.2132,NA,NA,""
"749","COMPASS: Synoptic","CB","GWI_202306_WC_LYSA_45CM",2023,6,22,NA,NA,"GWI","WC","A",45,1199.5768,37.4166,NA,NA,10087.3029,284.5502,NA,NA,18.2278,NA,NA,""
"750","COMPASS: Synoptic","CB","GWI_202306_WC_LYSB_10CM",2023,6,22,NA,NA,"GWI","WC","B",10,918.5799,28.6519,NA,NA,11741.9481,331.2256,NA,NA,21.2177,NA,NA,""
"751","COMPASS: Synoptic","CB","GWI_202306_WC_LYSB_20CM",2023,6,22,NA,NA,"GWI","WC","B",20,1025.3364,31.9818,NA,NA,10700.0701,301.8355,NA,NA,19.3351,NA,NA,""
"752","COMPASS: Synoptic","CB","GWI_202306_WC_LYSB_45CM",2023,6,22,NA,NA,"GWI","WC","B",45,1361.1263,42.4556,NA,NA,10878.9015,306.8802,NA,NA,19.6582,NA,NA,""
"753","COMPASS: Synoptic","CB","GWI_202306_WC_LYSC_10CM",2023,6,22,NA,NA,"GWI","WC","C",10,752.8586,23.4828,NA,NA,10631.5287,299.9021,NA,NA,19.2112,NA,NA,""
"754","COMPASS: Synoptic","CB","GWI_202306_WC_LYSC_20CM",2023,6,22,NA,NA,"GWI","WC","C",20,1194.9463,37.2722,NA,NA,11309.7015,319.0325,NA,NA,20.4367,NA,NA,""
"755","COMPASS: Synoptic","CB","GWI_202306_SW_A",2023,6,22,NA,NA,"GWI","SW","A",0,1538.5654,47.9902,NA,NA,11244.9442,317.2058,NA,NA,20.3196,NA,NA,""
"756","COMPASS: Synoptic","CB","GWI_202306_SW_B",2023,6,22,NA,NA,"GWI","SW","B",0,1560.1897,48.6647,NA,NA,11383.4088,321.1117,NA,NA,20.5698,NA,NA,""
"757","COMPASS: Synoptic","CB","GWI_202306_SW_C",2023,6,22,NA,NA,"GWI","SW","C",0,1580.7081,49.3047,NA,NA,11540.0307,325.5298,NA,NA,20.8529,NA,NA,""
"758","COMPASS: Synoptic","CB","SWH_202306_SWAMP_LYSA_10CM",2023,6,21,NA,NA,"SWH","SWAMP","A",10,5.9208,0.1847,NA,NA,197.6871,5.5765,NA,NA,0.3572,NA,NA,""
"759","COMPASS: Synoptic","CB","GCW_202306_TR_LYSB_45CM",2023,6,28,NA,NA,"GCW","TR","B",45,13.1347,0.4097,NA,NA,124.921,3.5239,NA,NA,0.2258,NA,NA,""
"760","COMPASS: Synoptic","CB","SWH_202306_SWAMP_LYSA_20CM",2023,6,21,NA,NA,"SWH","SWAMP","A",20,5.9103,0.1844,NA,NA,171.2173,4.8298,NA,NA,0.3094,NA,NA,""
"761","COMPASS: Synoptic","CB","SWH_202306_SWAMP_LYSA_45CM",2023,6,21,NA,NA,"SWH","SWAMP","A",45,4.6692,0.1456,NA,NA,133.5238,3.7665,NA,NA,0.2413,NA,NA,""
"762","COMPASS: Synoptic","CB","SWH_202306_SWAMP_LYSB_10CM",2023,6,21,NA,NA,"SWH","SWAMP","B",10,6.5429,0.2041,NA,NA,193.2081,5.4502,NA,NA,0.3492,NA,NA,""
"763","COMPASS: Synoptic","CB","SWH_202306_SWAMP_LYSB_20CM",2023,6,21,NA,NA,"SWH","SWAMP","B",20,4.9446,0.1542,NA,NA,154.5605,4.36,NA,NA,0.2793,NA,NA,""
